Index,date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState,RtVarianceByRegion,ClimateVarianceByRegion
483,8/4/2020,CO,0.917882644,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.919594338,0.851408819,-2.502075094,0.935135035
4323,8/4/2020,VA,0.97858316,82,"Region 03 DC, DE, MD, PA, VA, WV",-0.62729748,0.960772897,-1.039523512,1.309970514
3,8/4/2020,AK,0.981379048,60,"Region 10 AK, ID, OR, WA",-1.864795184,1.05137557,-1.154270135,0.054934045
3171,8/4/2020,NV,0.922858586,94,"Region 09 AZ, CA, HI, NV",-1.27832694,0.834721902,-1.063730526,1.216735211
3652,8/5/2020,PA,1.007699852,81,"Region 03 DC, DE, MD, PA, VA, WV",-1.527912302,1.427361095,-0.618903568,1.215368832
4516,8/5/2020,WA,0.898673542,72,"Region 10 AK, ID, OR, WA",-2.672704914,0.988564589,-2.488478172,0.908681358
4324,8/5/2020,VA,0.986149825,84.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.481321947,1.240101177,-0.930215414,1.546474719
1540,8/5/2020,KS,1.048726313,70.5,"Region 07 IA, KS, MO, NE",-0.481770366,0.371075222,-0.54430984,0.444307905
580,8/5/2020,CT,0.994709732,77,"Region 01 CT,MA,ME,NH,RI,VT",-1.658330505,1.127817188,-1.047162775,1.223669709
1828,8/5/2020,MA,0.904926697,81,"Region 01 CT,MA,ME,NH,RI,VT",-2.402017146,1.528508824,-1.793481663,1.553300833
4612,8/5/2020,WI,1.005378736,68,"Region 05 IL, IN, MI, MN, OH, WI",-1.59560563,0.523830707,-0.895113055,0.539500985
1732,8/5/2020,LA,0.939462854,84,"Region 06 AR, LA, NM, OK, TX",-1.023252521,0.818613874,-1.127153666,0.986790143
1156,8/5/2020,IA,1.12658216,66.5,"Region 07 IA, KS, MO, NE",0.127480948,0.30701358,0.4088551,0.15222276
292,8/5/2020,AZ,0.87567755,101,"Region 09 AZ, CA, HI, NV",-1.877444794,1.130592896,-1.675141262,1.880745819
3844,8/5/2020,SC,0.967078771,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.25580689,0.849632229,-0.415464874,0.879169409
2884,8/5/2020,NH,0.969880496,79,"Region 01 CT,MA,ME,NH,RI,VT",-2.633215785,1.269298015,-1.253555083,1.388485271
4036,8/5/2020,TN,0.955894334,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.354343475,0.595319316,-0.560833609,0.0081852
4,8/5/2020,AK,0.983695703,60.5,"Region 10 AK, ID, OR, WA",-1.826937994,1.089448771,-1.116897777,0.09050685
2116,8/5/2020,MI,1.02121193,64,"Region 05 IL, IN, MI, MN, OH, WI",-0.898245838,0.415414782,-0.720748951,0.220821259
1444,8/5/2020,IN,0.978641075,64.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.597967314,0.125536821,-1.189563329,0.260656225
2020,8/5/2020,ME,0.991225594,76,"Region 01 CT,MA,ME,NH,RI,VT",-0.60140053,1.474753499,-1.076124571,1.141261927
964,8/5/2020,GA,0.954814031,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.664480961,1.077046081,-0.574874752,0.954907167
484,8/5/2020,CO,0.920100007,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.896712256,0.851408819,-2.473569294,0.935135035
3364,8/5/2020,OH,0.94743239,67,"Region 05 IL, IN, MI, MN, OH, WI",-1.061889151,0.329736437,-1.533251052,0.459831053
100,8/5/2020,AL,0.987161253,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.862755596,0.84662699,-0.154444582,0.879169409
3940,8/5/2020,SD,1.212485255,70,"Region 08 CO, MT, ND, SD, UT, WY",2.053635281,0.595319316,1.285253858,0.462120182
4804,8/5/2020,WY,0.959479199,71.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.246937471,0.813167892,-1.967321391,0.556723153
2788,8/5/2020,NE,1.021483121,70.5,"Region 07 IA, KS, MO, NE",-1.021759115,0.45914785,-0.877839774,0.444307905
4132,8/5/2020,TX,0.928401113,86,"Region 06 AR, LA, NM, OK, TX",-0.829141244,0.83305433,-1.272553271,1.163019059
3460,8/5/2020,OK,0.969666486,73.5,"Region 06 AR, LA, NM, OK, TX",-1.761802383,0.413545222,-0.730145984,0.061588335
3076,8/5/2020,NM,0.930651425,79,"Region 06 AR, LA, NM, OK, TX",-1.753272204,0.806059271,-1.24297434,0.546217853
772,8/5/2020,DE,0.989009214,77.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.18755914,1.053743735,-0.88890866,0.884262945
3172,8/5/2020,NV,0.919326233,92.5,"Region 09 AZ, CA, HI, NV",-1.320430027,0.696162878,-1.109505667,1.074447224
1252,8/5/2020,ID,0.944408506,80,"Region 10 AK, ID, OR, WA",-2.314966355,1.12502077,-1.750680176,1.477846234
2308,8/5/2020,MO,1.008400879,68,"Region 07 IA, KS, MO, NE",-0.991574424,0.140157112,-1.038001597,0.261754689
1348,8/5/2020,IL,1.014844084,67,"Region 05 IL, IN, MI, MN, OH, WI",-0.591406569,0.216204022,-0.79087528,0.459831053
1924,8/5/2020,MD,0.982139166,78,"Region 03 DC, DE, MD, PA, VA, WV",-1.12889995,0.934881864,-0.988153423,0.931563786
2980,8/5/2020,NJ,0.992083304,80,"Region 02 NJ, NY",-1.130357826,1.168125659,-1.283499018,1.211340922
4228,8/5/2020,UT,1.012470974,85,"Region 08 CO, MT, ND, SD, UT, WY",-1.769566585,1.145657917,-1.286073921,1.408149888
2596,8/5/2020,NC,1.01264885,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.149690652,0.45914785,0.176828216,0.046054079
3556,8/5/2020,OR,0.960278196,73.5,"Region 10 AK, ID, OR, WA",-1.430588878,1.011310521,-1.494669797,1.015399772
2500,8/5/2020,MT,0.992907323,76,"Region 08 CO, MT, ND, SD, UT, WY",-1.448535957,0.947525825,-1.537578758,0.840532065
196,8/5/2020,AR,0.942936006,74,"Region 06 AR, LA, NM, OK, TX",-1.792552236,0.304996883,-1.081501275,0.105645564
2692,8/5/2020,ND,1.186952258,70.5,"Region 08 CO, MT, ND, SD, UT, WY",1.088127032,0.45914785,0.957008774,0.493654506
4420,8/5/2020,VT,0.945161937,72,"Region 01 CT,MA,ME,NH,RI,VT",-1.642647612,0.988564589,-1.459027391,0.811630803
1060,8/5/2020,HI,1.058838085,79.5,"Region 09 AZ, CA, HI, NV",1.347699607,0.501890366,0.698403852,-0.158715333
3268,8/5/2020,NY,0.976940581,79.5,"Region 02 NJ, NY",-1.954191985,1.202525479,-1.578841811,1.164107483
868,8/5/2020,FL,0.92374495,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.414121524,0.588200981,-0.978692397,1.068513803
3748,8/5/2020,RI,0.903539069,81,"Region 01 CT,MA,ME,NH,RI,VT",-1.968897956,1.427361095,-1.805016281,1.553300833
2212,8/5/2020,MN,1.062472329,67,"Region 05 IL, IN, MI, MN, OH, WI",-0.373581971,0.757688491,-0.266366058,0.459831053
1636,8/5/2020,KY,0.998655344,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.996539664,0.398874865,-0.005051147,0.159660715
388,8/5/2020,CA,0.929777723,68.5,"Region 09 AZ, CA, HI, NV",-0.697215785,-0.436515374,-0.974066648,-1.202160574
676,8/5/2020,DC,0.950679332,79.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.022473513,0.986553074,-1.442622413,1.073466309
4708,8/5/2020,WV,1.059519607,73.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.049353835,0.711191603,0.129684989,0.505856217
293,8/6/2020,AZ,0.882424866,96,"Region 09 AZ, CA, HI, NV",-1.794199557,0.614733019,-1.587703982,1.406452528
1061,8/6/2020,HI,1.042465751,78.5,"Region 09 AZ, CA, HI, NV",1.055893038,-0.358493119,0.486237659,-0.253573991
1637,8/6/2020,KY,1.000097766,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.966481068,0.654495607,0.013696606,0.349005108
773,8/6/2020,DE,0.997377712,76,"Region 03 DC, DE, MD, PA, VA, WV",-1.063177186,0.908190644,-0.768017277,0.742360422
3653,8/6/2020,PA,1.016951908,74.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.336610637,0.862213047,-0.4852483,0.600457899
4325,8/6/2020,VA,0.991421357,81.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.379623946,0.904907241,-0.854062825,1.262669673
3077,8/6/2020,NM,0.934615064,81,"Region 06 AR, LA, NM, OK, TX",-1.71081237,0.971670165,-1.190874807,0.722446769
2981,8/6/2020,NJ,0.993342929,75.5,"Region 02 NJ, NY",-1.109550439,0.750903431,-1.258931365,0.786239965
4421,8/6/2020,VT,0.943649452,68,"Region 01 CT,MA,ME,NH,RI,VT",-1.653962631,0.65469581,-1.471599879,0.481999678
3173,8/6/2020,NV,0.915791992,90,"Region 09 AZ, CA, HI, NV",-1.362555617,0.46523117,-1.155305273,0.837300578
1445,8/6/2020,IN,0.984467545,67.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.500494064,0.402583598,-1.125398939,0.499666019
1925,8/6/2020,MD,0.994385917,78,"Region 03 DC, DE, MD, PA, VA, WV",-0.951041505,0.934881864,-0.811236769,0.931563786
3365,8/6/2020,OH,0.951999791,67.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.020445013,0.376841642,-1.482952244,0.499666019
485,8/6/2020,CO,0.926493127,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.830738441,0.981560485,-2.391381128,1.061272329
581,8/6/2020,CT,0.998420675,72.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.611610763,0.752023108,-1.016315668,0.852834693
4517,8/6/2020,WA,0.908026055,68,"Region 10 AK, ID, OR, WA",-2.451664459,0.65469581,-2.337603114,0.62409892
1541,8/6/2020,KS,1.045815113,75,"Region 07 IA, KS, MO, NE",-0.520529837,0.71655905,-0.579950757,0.772903693
389,8/6/2020,CA,0.924824828,69.5,"Region 09 AZ, CA, HI, NV",-0.767954102,-0.24428842,-1.038250342,-1.107301916
677,8/6/2020,DC,0.952605377,79,"Region 03 DC, DE, MD, PA, VA, WV",-0.993390441,0.936095378,-1.414798753,1.026165468
3269,8/6/2020,NY,0.98085457,76.5,"Region 02 NJ, NY",-1.85654269,0.914997594,-1.502503596,0.880706845
3845,8/6/2020,SC,0.969476452,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.227703374,1.13502304,-0.384301226,1.068513803
1733,8/6/2020,LA,0.946292362,83,"Region 06 AR, LA, NM, OK, TX",-0.933465206,0.686534996,-1.037384094,0.898675685
2885,8/6/2020,NH,0.978247281,72.5,"Region 01 CT,MA,ME,NH,RI,VT",-2.47622037,0.746670525,-1.184006424,0.852834693
1829,8/6/2020,MA,0.912118405,76,"Region 01 CT,MA,ME,NH,RI,VT",-2.310993097,1.084255578,-1.733700798,1.141261927
2501,8/6/2020,MT,0.995576596,78.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.410486698,1.097233658,-1.503263329,0.998203682
4229,8/6/2020,UT,1.01268378,86.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.761970456,1.251887627,-1.283338146,1.502752859
5,8/6/2020,AK,0.988617679,59,"Region 10 AK, ID, OR, WA",-1.746506431,0.975229169,-1.037496293,-0.016211565
3749,8/6/2020,RI,0.907757697,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.929983659,0.862213047,-1.769949057,1.017650256
4133,8/6/2020,TX,0.920031155,86.5,"Region 06 AR, LA, NM, OK, TX",-0.942481678,0.88335195,-1.382571087,1.207076288
1157,8/6/2020,IA,1.131931411,69.5,"Region 07 IA, KS, MO, NE",0.181886001,0.515060429,0.474344318,0.371286618
2021,8/6/2020,ME,0.985580525,69,"Region 01 CT,MA,ME,NH,RI,VT",-0.62973617,0.911825722,-1.123049044,0.564407459
4037,8/6/2020,TN,0.965551107,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.194953552,0.874708718,-0.435320552,0.349005108
4709,8/6/2020,WV,1.077617536,75.5,"Region 03 DC, DE, MD, PA, VA, WV",0.181664325,0.909663678,0.391127802,0.695059581
2309,8/6/2020,MO,1.009779764,73.5,"Region 07 IA, KS, MO, NE",-0.969110326,0.605584502,-1.021120337,0.663371763
2597,8/6/2020,NC,1.003860234,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.140521824,0.790812211,0.062598953,0.424742865
2213,8/6/2020,MN,1.0604159,68.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.392275284,0.860088438,-0.289012619,0.57933595
197,8/6/2020,AR,0.947115397,76,"Region 06 AR, LA, NM, OK, TX",-1.701537655,0.490311446,-1.026565818,0.28187448
1349,8/6/2020,IL,1.011487132,74,"Region 05 IL, IN, MI, MN, OH, WI",-0.627702046,0.758327541,-0.827843937,1.017520572
2693,8/6/2020,ND,1.190230331,75.5,"Region 08 CO, MT, ND, SD, UT, WY",1.147753123,0.790812211,0.999150766,0.808997741
869,8/6/2020,FL,0.922012215,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.440855793,0.588200981,-1.001213468,1.068513803
1253,8/6/2020,ID,0.946503414,80.5,"Region 10 AK, ID, OR, WA",-2.269134439,1.165546846,-1.716885049,1.513419039
3941,8/6/2020,SD,1.204083805,74.5,"Region 08 CO, MT, ND, SD, UT, WY",1.8797517,0.874708718,1.177247161,0.745929094
2117,8/6/2020,MI,1.020604481,66,"Region 05 IL, IN, MI, MN, OH, WI",-0.905380059,0.587681818,-0.727438524,0.380161122
101,8/6/2020,AL,1.001152828,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.596052169,0.784772963,0.027409682,0.841300531
2789,8/6/2020,NE,1.023117236,75.5,"Region 07 IA, KS, MO, NE",-1.001651547,0.790812211,-0.857833812,0.809414336
3461,8/6/2020,OK,0.973919978,78,"Region 06 AR, LA, NM, OK, TX",-1.511263479,0.786512938,-0.674236516,0.458103395
4805,8/6/2020,WY,0.967259186,72.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.165523449,0.876352124,-1.86730405,0.6197918
3557,8/6/2020,OR,0.964356623,66,"Region 10 AK, ID, OR, WA",-1.368498009,0.173882603,-1.428876474,0.481807702
965,8/6/2020,GA,0.95671943,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.630606284,1.019250428,-0.550109497,0.917038288
4613,8/6/2020,WI,1.012389141,68,"Region 05 IL, IN, MI, MN, OH, WI",-1.489230578,0.523830707,-0.817910503,0.539500985
966,8/7/2020,GA,0.955873464,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.645646087,1.077046081,-0.561104865,0.954907167
2982,8/7/2020,NJ,1.000904724,74,"Region 02 NJ, NY",-0.984639299,0.611829355,-1.111446553,0.644539646
198,8/7/2020,AR,0.947222608,79,"Region 06 AR, LA, NM, OK, TX",-1.699202921,0.768283289,-1.025156597,0.546217853
6,8/7/2020,AK,0.990213688,58.5,"Region 10 AK, ID, OR, WA",-1.720425545,0.937155968,-1.011749421,-0.051784369
1734,8/7/2020,LA,0.947058841,84,"Region 06 AR, LA, NM, OK, TX",-0.923388332,0.818613874,-1.027309211,0.986790143
3846,8/7/2020,SC,0.965432225,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.27510626,0.849632229,-0.436865711,0.879169409
2118,8/7/2020,MI,1.020541279,68,"Region 05 IL, IN, MI, MN, OH, WI",-0.906122339,0.759948855,-0.72813454,0.539500985
486,8/7/2020,CO,0.936378424,82,"Region 08 CO, MT, ND, SD, UT, WY",-1.728727099,1.144250068,-2.264298508,1.218943947
4614,8/7/2020,WI,1.017175566,68.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.416601935,0.563773318,-0.765199679,0.57933595
2886,8/7/2020,NH,0.986915659,72.5,"Region 01 CT,MA,ME,NH,RI,VT",-2.313565826,0.746670525,-1.111950782,0.852834693
1350,8/7/2020,IL,1.011950973,74,"Region 05 IL, IN, MI, MN, OH, WI",-0.622686981,0.758327541,-0.822735857,1.017520572
1926,8/7/2020,MD,1.008153756,78.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.751092438,0.982747815,-0.612346467,0.978864627
3462,8/7/2020,OK,0.972296619,83.5,"Region 06 AR, LA, NM, OK, TX",-1.606882463,1.242362368,-0.695574545,0.942732914
4230,8/7/2020,UT,1.013275833,83.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.740837073,1.039428207,-1.275726878,1.313546918
3942,8/7/2020,SD,1.199301757,78,"Region 08 CO, MT, ND, SD, UT, WY",1.780778352,1.092011586,1.115770487,0.966669359
582,8/7/2020,CT,1.005934466,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.51701422,0.919042699,-0.953857497,1.017650256
1830,8/7/2020,MA,0.918582455,70.5,"Region 01 CT,MA,ME,NH,RI,VT",-2.229178874,0.595577008,-1.679968569,0.688019131
1542,8/7/2020,KS,1.043373447,80.5,"Region 07 IA, KS, MO, NE",-0.553037972,1.138817061,-0.609843315,1.174520767
2502,8/7/2020,MT,0.999331154,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.356967201,0.797817992,-1.45499578,0.682860447
1254,8/7/2020,ID,0.948880827,68.5,"Region 10 AK, ID, OR, WA",-2.217121945,0.19292101,-1.678532542,0.659671725
294,8/7/2020,AZ,0.894065906,96,"Region 09 AZ, CA, HI, NV",-1.650577837,0.614733019,-1.436849795,1.406452528
2694,8/7/2020,ND,1.195520019,78.5,"Region 08 CO, MT, ND, SD, UT, WY",1.243969229,0.989810827,1.067153518,0.998203682
678,8/7/2020,DC,0.957336965,81,"Region 03 DC, DE, MD, PA, VA, WV",-0.921943971,1.137926161,-1.346446199,1.215368832
4518,8/7/2020,WA,0.913766589,70,"Region 10 AK, ID, OR, WA",-2.315990737,0.8216302,-2.244996624,0.766390139
390,8/7/2020,CA,0.923169969,71.5,"Region 09 AZ, CA, HI, NV",-0.791589156,0.140165487,-1.059695369,-0.917584599
4038,8/7/2020,TN,0.969263381,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.133680591,1.092011586,-0.387070598,0.614087259
1158,8/7/2020,IA,1.131802792,75.5,"Region 07 IA, KS, MO, NE",0.180577869,0.931154128,0.472769676,0.809414336
870,8/7/2020,FL,0.925127402,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.392791751,0.830549883,-0.960724099,1.14425156
102,8/7/2020,AL,1.012330161,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.382993024,0.84662699,0.172686083,0.879169409
2022,8/7/2020,ME,0.981906608,70,"Region 01 CT,MA,ME,NH,RI,VT",-0.648177536,0.992243976,-1.153588373,0.646815241
3270,8/7/2020,NY,0.986884419,73.5,"Region 02 NJ, NY",-1.706105246,0.627469708,-1.384897771,0.597306206
4326,8/7/2020,VA,1.0020798,80,"Region 03 DC, DE, MD, PA, VA, WV",-0.174002063,0.737310273,-0.70009088,1.12076715
2310,8/7/2020,MO,1.01207375,76.5,"Region 07 IA, KS, MO, NE",-0.931737865,0.859453988,-0.993035779,0.882435622
3174,8/7/2020,NV,0.910064587,87.5,"Region 09 AZ, CA, HI, NV",-1.430822132,0.234299462,-1.229525706,0.600153933
4806,8/7/2020,WY,0.970194133,74.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.134810566,1.002720586,-1.82957319,0.745929094
3078,8/7/2020,NM,0.939317442,78.5,"Region 06 AR, LA, NM, OK, TX",-1.660438915,0.764656548,-1.129065015,0.502160624
1062,8/7/2020,HI,1.030741512,79,"Region 09 AZ, CA, HI, NV",0.846930166,0.071698624,0.334305311,-0.206144662
3654,8/7/2020,PA,1.021713457,74.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.238157682,0.862213047,-0.416462928,0.600457899
4134,8/7/2020,TX,0.914389425,87.5,"Region 06 AR, LA, NM, OK, TX",-1.018878253,0.98394719,-1.456728068,1.295190746
1638,8/7/2020,KY,0.999505792,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.978817199,0.654495607,0.006002476,0.349005108
2790,8/7/2020,NE,1.023166903,78.5,"Region 07 IA, KS, MO, NE",-1.001040402,0.989810827,-0.857225754,1.028478195
3366,8/7/2020,OH,0.954004377,71,"Region 05 IL, IN, MI, MN, OH, WI",-1.002255601,0.706578078,-1.460876607,0.778510778
2598,8/7/2020,NC,0.994786437,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.440151377,0.989810827,-0.055336925,0.651956137
1446,8/7/2020,IN,0.986641485,68,"Region 05 IL, IN, MI, MN, OH, WI",-1.464125388,0.44875806,-1.10145828,0.539500985
3750,8/7/2020,RI,0.91306261,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.881049039,0.862213047,-1.725852121,1.017650256
774,8/7/2020,DE,1.002711804,77,"Region 03 DC, DE, MD, PA, VA, WV",-0.983895958,1.005226038,-0.690960945,0.836962104
4422,8/7/2020,VT,0.945345215,70,"Region 01 CT,MA,ME,NH,RI,VT",-1.641276495,0.8216302,-1.457503898,0.646815241
4710,8/7/2020,WV,1.0964158,77,"Region 03 DC, DE, MD, PA, VA, WV",0.421622188,1.058517734,0.66268766,0.836962104
3558,8/7/2020,OR,0.965402568,66.5,"Region 10 AK, ID, OR, WA",-1.352574313,0.229711131,-1.412003254,0.517380506
2214,8/7/2020,MN,1.056742188,72.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.425669994,1.133154961,-0.329469617,0.898015675
679,8/8/2020,DC,0.955542488,80,"Region 03 DC, DE, MD, PA, VA, WV",-0.949040381,1.03701077,-1.372369227,1.12076715
391,8/8/2020,CA,0.917963811,72.5,"Region 09 AZ, CA, HI, NV",-0.86594463,0.332392441,-1.127161053,-0.822725941
3751,8/8/2020,RI,0.917441857,76.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.840653129,1.036104754,-1.689449757,1.182465818
2695,8/8/2020,ND,1.201689091,82,"Region 08 CO, MT, ND, SD, UT, WY",1.356180778,1.22197588,1.146461386,1.218943947
2503,8/8/2020,MT,0.999416014,73,"Region 08 CO, MT, ND, SD, UT, WY",-1.355757561,0.767876426,-1.453904843,0.651326123
1063,8/8/2020,HI,1.008982757,79.5,"Region 09 AZ, CA, HI, NV",0.459120607,0.501890366,0.052337437,-0.158715333
4423,8/8/2020,VT,0.946913511,74,"Region 01 CT,MA,ME,NH,RI,VT",-1.62954395,1.155498979,-1.444467483,0.976446365
871,8/8/2020,FL,0.929221132,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.329629826,0.830549883,-0.907516204,1.14425156
2215,8/8/2020,MN,1.056108894,75.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.431426751,1.337954854,-0.33644381,1.137025469
2791,8/8/2020,NE,1.028834011,82,"Region 07 IA, KS, MO, NE",-0.93130739,1.22197588,-0.787845112,1.284052697
199,8/8/2020,AR,0.951353509,82,"Region 06 AR, LA, NM, OK, TX",-1.609244307,1.046255132,-0.97085851,0.810561227
967,8/8/2020,GA,0.956911564,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.627190476,1.192637388,-0.547612252,1.030644924
4807,8/8/2020,WY,0.974519511,74,"Region 08 CO, MT, ND, SD, UT, WY",-2.089547454,0.97112847,-1.773967338,0.71439477
2311,8/8/2020,MO,1.016714496,79.5,"Region 07 IA, KS, MO, NE",-0.856133174,1.113323474,-0.936220568,1.101499481
1639,8/8/2020,KY,0.997014635,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.030730356,0.807868052,-0.026376117,0.462611744
4711,8/8/2020,WV,1.114169352,78,"Region 03 DC, DE, MD, PA, VA, WV",0.648244412,1.157753772,0.919155601,0.931563786
1927,8/8/2020,MD,1.018877761,79,"Region 03 DC, DE, MD, PA, VA, WV",-0.595348694,1.030613767,-0.457427413,1.026165468
4231,8/8/2020,UT,1.018727328,82,"Region 08 CO, MT, ND, SD, UT, WY",-1.546245484,0.933198496,-1.205643979,1.218943947
3559,8/8/2020,OR,0.971114423,70,"Region 10 AK, ID, OR, WA",-1.265615777,0.620510826,-1.319859414,0.766390139
3175,8/8/2020,NV,0.905858257,90,"Region 09 AZ, CA, HI, NV",-1.480958536,0.46523117,-1.284034796,0.837300578
1351,8/8/2020,IL,1.010216981,78.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.641434961,1.106835517,-0.84183156,1.376035263
2983,8/8/2020,NJ,1.005171774,76.5,"Region 02 NJ, NY",-0.914153114,0.843619481,-1.028222257,0.880706845
1255,8/8/2020,ID,0.952763606,72,"Region 10 AK, ID, OR, WA",-2.132175399,0.476603546,-1.615895419,0.908681358
487,8/8/2020,CO,0.943956631,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.650523776,0.981560485,-2.166875194,1.061272329
583,8/8/2020,CT,1.013180695,77.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.425786208,1.169572086,-0.893623427,1.264873599
295,8/8/2020,AZ,0.900293963,99.5,"Region 09 AZ, CA, HI, NV",-1.573738975,0.975834933,-1.356141502,1.738457832
3847,8/8/2020,SC,0.96922965,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.23059617,0.963788553,-0.387509014,0.954907167
4615,8/8/2020,WI,1.023317041,78,"Region 05 IL, IN, MI, MN, OH, WI",-1.323411923,1.322682936,-0.697566276,1.336200298
3271,8/8/2020,NY,0.995536609,75.5,"Region 02 NJ, NY",-1.490243563,0.819154965,-1.216145957,0.786239965
2119,8/8/2020,MI,1.021604656,70,"Region 05 IL, IN, MI, MN, OH, WI",-0.893633444,0.932215892,-0.71642403,0.698840847
103,8/8/2020,AL,1.025698396,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.128171528,0.84662699,0.346438541,0.879169409
2887,8/8/2020,NH,0.994474782,76.5,"Region 01 CT,MA,ME,NH,RI,VT",-2.171725484,1.068287441,-1.04911579,1.182465818
2023,8/8/2020,ME,0.97805053,72,"Region 01 CT,MA,ME,NH,RI,VT",-0.667533267,1.153080483,-1.185641911,0.811630803
3463,8/8/2020,OK,0.975080289,84.5,"Region 06 AR, LA, NM, OK, TX",-1.442918917,1.325244082,-0.65898496,1.030847372
1447,8/8/2020,IN,0.9838967,70,"Region 05 IL, IN, MI, MN, OH, WI",-1.510043948,0.633455912,-1.131685408,0.698840847
3943,8/8/2020,SD,1.198453765,76.5,"Region 08 CO, MT, ND, SD, UT, WY",1.763227585,0.998881786,1.104868938,0.872066388
3367,8/8/2020,OH,0.953693266,70.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.005078591,0.659472873,-1.464302738,0.738675813
2599,8/8/2020,NC,0.992669663,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.510050235,1.22197588,-0.082849508,0.917038288
4135,8/8/2020,TX,0.905636391,88,"Region 06 AR, LA, NM, OK, TX",-1.137406048,1.03424481,-1.571781176,1.339247975
