date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState
9/30/2020,AR,1.058484364,67,"Region 06 AR, LA, NM, OK, TX",0.723743901,-0.343604084
10/1/2020,AR,1.062395116,66,"Region 06 AR, LA, NM, OK, TX",0.808908332,-0.436261365
10/2/2020,AR,1.06344658,59,"Region 06 AR, LA, NM, OK, TX",0.831806059,-1.084862332
10/3/2020,AR,1.063083104,60,"Region 06 AR, LA, NM, OK, TX",0.823890644,-0.992205051
10/4/2020,AR,1.065345502,60,"Region 06 AR, LA, NM, OK, TX",0.873158876,-0.992205051
10/5/2020,AR,1.069946443,57,"Region 06 AR, LA, NM, OK, TX",0.97335355,-1.270176894
10/6/2020,AR,1.071441341,60,"Region 06 AR, LA, NM, OK, TX",1.005907938,-0.992205051
10/7/2020,AR,1.073671062,68,"Region 06 AR, LA, NM, OK, TX",1.054464564,-0.250946803
10/8/2020,AR,1.075036132,68,"Region 06 AR, LA, NM, OK, TX",1.084191688,-0.250946803
10/9/2020,AR,1.071089802,68,"Region 06 AR, LA, NM, OK, TX",0.998252475,-0.250946803
10/10/2020,AR,1.069349023,69.5,"Region 06 AR, LA, NM, OK, TX",0.960343537,-0.111960881
10/11/2020,AR,1.075078064,72,"Region 06 AR, LA, NM, OK, TX",1.085104841,0.119682321
10/12/2020,AR,1.077277008,67,"Region 06 AR, LA, NM, OK, TX",1.132991235,-0.343604084
10/13/2020,AR,1.075011417,62.5,"Region 06 AR, LA, NM, OK, TX",1.083653469,-0.760561849
10/14/2020,AR,1.075167531,62.5,"Region 06 AR, LA, NM, OK, TX",1.087053163,-0.760561849
10/15/2020,AR,1.073625879,58,"Region 06 AR, LA, NM, OK, TX",1.053480614,-1.177519613
10/16/2020,AR,1.078627018,55.5,"Region 06 AR, LA, NM, OK, TX",1.162390398,-1.409162816
10/17/2020,AR,1.07298114,55.5,"Region 06 AR, LA, NM, OK, TX",1.039440135,-1.409162816
10/18/2020,AR,1.070437508,67.5,"Region 06 AR, LA, NM, OK, TX",0.984047471,-0.297275443
10/19/2020,AR,1.074750233,72,"Region 06 AR, LA, NM, OK, TX",1.077965666,0.119682321
10/20/2020,AR,1.075756805,71.5,"Region 06 AR, LA, NM, OK, TX",1.099885781,0.073353681
10/21/2020,AR,1.072794929,72,"Region 06 AR, LA, NM, OK, TX",1.035385019,0.119682321
10/22/2020,AR,1.071135445,72.5,"Region 06 AR, LA, NM, OK, TX",0.999246442,0.166010962
10/23/2020,AR,1.067666479,64.5,"Region 06 AR, LA, NM, OK, TX",0.923702783,-0.575247287
10/24/2020,AR,1.067521768,48.5,"Region 06 AR, LA, NM, OK, TX",0.920551412,-2.057763783
10/25/2020,AR,1.069454127,50,"Region 06 AR, LA, NM, OK, TX",0.962632387,-1.918777862
10/26/2020,AR,1.071723573,50.5,"Region 06 AR, LA, NM, OK, TX",1.012054103,-1.872449221
10/27/2020,AR,1.072883386,47,"Region 06 AR, LA, NM, OK, TX",1.037311346,-2.196749705
10/28/2020,AR,1.072111532,50.5,"Region 06 AR, LA, NM, OK, TX",1.020502685,-1.872449221
10/29/2020,AR,1.070262053,47.5,"Region 06 AR, LA, NM, OK, TX",0.980226588,-2.150421064
10/30/2020,AR,1.07727456,49,"Region 06 AR, LA, NM, OK, TX",1.132937925,-2.011435143
10/31/2020,AR,1.075890454,51,"Region 06 AR, LA, NM, OK, TX",1.102796254,-1.826120581
11/1/2020,AR,1.077081911,56.5,"Region 06 AR, LA, NM, OK, TX",1.128742609,-1.316505535
11/2/2020,AR,1.074299136,47.5,"Region 06 AR, LA, NM, OK, TX",1.068142129,-2.150421064
11/3/2020,AR,1.065431626,54.5,"Region 06 AR, LA, NM, OK, TX",0.875034398,-1.501820097
11/4/2020,AR,1.072342699,56.5,"Region 06 AR, LA, NM, OK, TX",1.025536808,-1.316505535
8/1/2020,AZ,0.843522815,102,"Region 09 AZ, CA, HI, NV",-2.274154911,1.233764871
8/2/2020,AZ,0.849922993,101,"Region 09 AZ, CA, HI, NV",-2.195192501,1.130592896
8/3/2020,AZ,0.859403364,101.5,"Region 09 AZ, CA, HI, NV",-2.078228107,1.182178883
8/4/2020,AZ,0.86826888,99,"Region 09 AZ, CA, HI, NV",-1.968849507,0.924248945
8/5/2020,AZ,0.87567755,101,"Region 09 AZ, CA, HI, NV",-1.877444794,1.130592896
8/6/2020,AZ,0.882424866,96,"Region 09 AZ, CA, HI, NV",-1.794199557,0.614733019
8/7/2020,AZ,0.894065906,96,"Region 09 AZ, CA, HI, NV",-1.650577837,0.614733019
8/8/2020,AZ,0.900293963,99.5,"Region 09 AZ, CA, HI, NV",-1.573738975,0.975834933
8/9/2020,AZ,0.903618814,98,"Region 09 AZ, CA, HI, NV",-1.532718515,0.82107697
8/10/2020,AZ,0.913555198,97.5,"Region 09 AZ, CA, HI, NV",-1.410128045,0.769490982
8/11/2020,AZ,0.919823877,99,"Region 09 AZ, CA, HI, NV",-1.332788009,0.924248945
8/12/2020,AZ,0.927888457,100,"Region 09 AZ, CA, HI, NV",-1.233290983,1.02742092
8/13/2020,AZ,0.935247568,103,"Region 09 AZ, CA, HI, NV",-1.142497705,1.336936846
8/14/2020,AZ,0.94038589,103,"Region 09 AZ, CA, HI, NV",-1.079103486,1.336936846
8/15/2020,AZ,0.949835249,103,"Region 09 AZ, CA, HI, NV",-0.962521704,1.336936846
8/16/2020,AZ,0.953551231,103,"Region 09 AZ, CA, HI, NV",-0.916675651,1.336936846
8/17/2020,AZ,0.958010335,102.5,"Region 09 AZ, CA, HI, NV",-0.861661307,1.285350858
8/18/2020,AZ,0.958863304,102.5,"Region 09 AZ, CA, HI, NV",-0.851137773,1.285350858
8/19/2020,AZ,0.961403955,103,"Region 09 AZ, CA, HI, NV",-0.819792407,1.336936846
8/20/2020,AZ,0.964784081,95.5,"Region 09 AZ, CA, HI, NV",-0.778089989,0.563147032
8/21/2020,AZ,0.96821707,90.5,"Region 09 AZ, CA, HI, NV",-0.735735373,0.047287155
8/22/2020,AZ,0.964024443,96.5,"Region 09 AZ, CA, HI, NV",-0.787462048,0.666319007
8/23/2020,AZ,0.965852242,99.5,"Region 09 AZ, CA, HI, NV",-0.764911517,0.975834933
8/24/2020,AZ,0.966434834,102.5,"Region 09 AZ, CA, HI, NV",-0.757723769,1.285350858
8/25/2020,AZ,0.967412743,101.5,"Region 09 AZ, CA, HI, NV",-0.745658784,1.182178883
8/26/2020,AZ,0.965396426,100.5,"Region 09 AZ, CA, HI, NV",-0.770535162,1.079006908
8/27/2020,AZ,0.967353993,101,"Region 09 AZ, CA, HI, NV",-0.746383614,1.130592896
8/28/2020,AZ,0.965795977,101,"Region 09 AZ, CA, HI, NV",-0.765605688,1.130592896
8/29/2020,AZ,0.965541408,93,"Region 09 AZ, CA, HI, NV",-0.768746442,0.305217093
8/30/2020,AZ,0.963491477,90,"Region 09 AZ, CA, HI, NV",-0.794037534,-0.004298832
8/31/2020,AZ,0.963633677,89,"Region 09 AZ, CA, HI, NV",-0.792283137,-0.107470808
9/1/2020,AZ,0.961461462,93,"Region 09 AZ, CA, HI, NV",-0.819082912,0.305217093
9/2/2020,AZ,0.964865731,93.5,"Region 09 AZ, CA, HI, NV",-0.77708263,0.356803081
9/3/2020,AZ,0.966673489,96.5,"Region 09 AZ, CA, HI, NV",-0.754779355,0.666319007
9/4/2020,AZ,0.969008461,99,"Region 09 AZ, CA, HI, NV",-0.72597156,0.924248945
9/5/2020,AZ,0.972406724,101.5,"Region 09 AZ, CA, HI, NV",-0.684045376,1.182178883
9/6/2020,AZ,0.978153801,101,"Region 09 AZ, CA, HI, NV",-0.613140622,1.130592896
9/7/2020,AZ,0.982825909,97,"Region 09 AZ, CA, HI, NV",-0.555498333,0.717904995
9/8/2020,AZ,0.991070736,89.5,"Region 09 AZ, CA, HI, NV",-0.453777504,-0.05588482
9/9/2020,AZ,0.994878278,80,"Region 09 AZ, CA, HI, NV",-0.406801828,-1.036018585
9/10/2020,AZ,1.002441173,81,"Region 09 AZ, CA, HI, NV",-0.313494358,-0.93284661
9/11/2020,AZ,1.007781126,82.5,"Region 09 AZ, CA, HI, NV",-0.247612509,-0.778088647
9/12/2020,AZ,1.014865049,85.5,"Region 09 AZ, CA, HI, NV",-0.160214373,-0.468572721
9/13/2020,AZ,1.020503343,88.5,"Region 09 AZ, CA, HI, NV",-0.090651732,-0.159056795
9/14/2020,AZ,1.027093511,91,"Region 09 AZ, CA, HI, NV",-0.009345314,0.098873143
9/15/2020,AZ,1.033615732,92.5,"Region 09 AZ, CA, HI, NV",0.071122806,0.253631106
9/16/2020,AZ,1.042282569,93.5,"Region 09 AZ, CA, HI, NV",0.178050197,0.356803081
9/17/2020,AZ,1.050173629,93,"Region 09 AZ, CA, HI, NV",0.275406413,0.305217093
9/18/2020,AZ,1.058862899,93.5,"Region 09 AZ, CA, HI, NV",0.382610572,0.356803081
9/19/2020,AZ,1.066086348,93,"Region 09 AZ, CA, HI, NV",0.471730116,0.305217093
9/20/2020,AZ,1.071049053,92,"Region 09 AZ, CA, HI, NV",0.532957655,0.202045118
9/21/2020,AZ,1.072590655,92,"Region 09 AZ, CA, HI, NV",0.551977221,0.202045118
9/22/2020,AZ,1.076283464,93.5,"Region 09 AZ, CA, HI, NV",0.597537375,0.356803081
9/23/2020,AZ,1.082896496,91,"Region 09 AZ, CA, HI, NV",0.679125879,0.098873143
9/24/2020,AZ,1.087576274,91.5,"Region 09 AZ, CA, HI, NV",0.736862796,0.150459131
9/25/2020,AZ,1.094994814,91.5,"Region 09 AZ, CA, HI, NV",0.828389281,0.150459131
9/26/2020,AZ,1.101868329,90,"Region 09 AZ, CA, HI, NV",0.913191502,-0.004298832
9/27/2020,AZ,1.102318549,89,"Region 09 AZ, CA, HI, NV",0.918746107,-0.107470808
9/28/2020,AZ,1.109089054,89,"Region 09 AZ, CA, HI, NV",1.002277438,-0.107470808
9/29/2020,AZ,1.110850952,90,"Region 09 AZ, CA, HI, NV",1.024014914,-0.004298832
9/30/2020,AZ,1.110248431,91,"Region 09 AZ, CA, HI, NV",1.016581291,0.098873143
10/1/2020,AZ,1.113239825,91.5,"Region 09 AZ, CA, HI, NV",1.053487714,0.150459131
10/2/2020,AZ,1.115848226,90.5,"Region 09 AZ, CA, HI, NV",1.085668949,0.047287155
10/3/2020,AZ,1.114410527,89,"Region 09 AZ, CA, HI, NV",1.067931289,-0.107470808
10/4/2020,AZ,1.114484722,88,"Region 09 AZ, CA, HI, NV",1.068846673,-0.210642783
10/5/2020,AZ,1.113716232,88,"Region 09 AZ, CA, HI, NV",1.059365402,-0.210642783
10/6/2020,AZ,1.111190652,88,"Region 09 AZ, CA, HI, NV",1.028205974,-0.210642783
10/7/2020,AZ,1.112365033,88,"Region 09 AZ, CA, HI, NV",1.042694939,-0.210642783
10/8/2020,AZ,1.114321633,87,"Region 09 AZ, CA, HI, NV",1.066834557,-0.313814758
10/9/2020,AZ,1.11476683,86,"Region 09 AZ, CA, HI, NV",1.07232719,-0.416986733
10/10/2020,AZ,1.114664238,83.5,"Region 09 AZ, CA, HI, NV",1.071061457,-0.674916671
10/11/2020,AZ,1.115991859,81.5,"Region 09 AZ, CA, HI, NV",1.087441026,-0.881260622
10/12/2020,AZ,1.113422958,83.5,"Region 09 AZ, CA, HI, NV",1.055747124,-0.674916671
10/13/2020,AZ,1.110590565,84.5,"Region 09 AZ, CA, HI, NV",1.020802381,-0.571744696
10/14/2020,AZ,1.105001658,83.5,"Region 09 AZ, CA, HI, NV",0.951849054,-0.674916671
10/15/2020,AZ,1.106087687,84,"Region 09 AZ, CA, HI, NV",0.965247973,-0.623330684
10/16/2020,AZ,1.110489956,85,"Region 09 AZ, CA, HI, NV",1.019561114,-0.520158709
10/17/2020,AZ,1.103107699,83,"Region 09 AZ, CA, HI, NV",0.928482271,-0.726502659
10/18/2020,AZ,1.105588494,80.5,"Region 09 AZ, CA, HI, NV",0.959089162,-0.984432597
10/19/2020,AZ,1.102793366,81.5,"Region 09 AZ, CA, HI, NV",0.924604177,-0.881260622
10/20/2020,AZ,1.099016591,82,"Region 09 AZ, CA, HI, NV",0.87800809,-0.829674634
10/21/2020,AZ,1.093749096,82,"Region 09 AZ, CA, HI, NV",0.813020194,-0.829674634
10/22/2020,AZ,1.093919276,80.5,"Region 09 AZ, CA, HI, NV",0.815119795,-0.984432597
10/23/2020,AZ,1.096564143,81.5,"Region 09 AZ, CA, HI, NV",0.84775093,-0.881260622
10/24/2020,AZ,1.092041748,78.5,"Region 09 AZ, CA, HI, NV",0.791955731,-1.190776548
10/25/2020,AZ,1.092935355,78.5,"Region 09 AZ, CA, HI, NV",0.802980637,-1.190776548
10/26/2020,AZ,1.094473846,63.5,"Region 09 AZ, CA, HI, NV",0.821961821,-2.738356177
10/27/2020,AZ,1.0972973,59,"Region 09 AZ, CA, HI, NV",0.856796279,-3.202630065
10/28/2020,AZ,1.098652575,59,"Region 09 AZ, CA, HI, NV",0.87351703,-3.202630065
10/29/2020,AZ,1.101064616,69,"Region 09 AZ, CA, HI, NV",0.903275666,-2.170910313
10/30/2020,AZ,1.103917754,73.5,"Region 09 AZ, CA, HI, NV",0.938476352,-1.706636424
10/31/2020,AZ,1.095706738,73.5,"Region 09 AZ, CA, HI, NV",0.837172668,-1.706636424
11/1/2020,AZ,1.098280245,80,"Region 09 AZ, CA, HI, NV",0.868923396,-1.036018585
11/2/2020,AZ,1.100342292,81.5,"Region 09 AZ, CA, HI, NV",0.89436397,-0.881260622
11/3/2020,AZ,1.095949281,80.5,"Region 09 AZ, CA, HI, NV",0.84016505,-0.984432597
11/4/2020,AZ,1.099182552,78.5,"Region 09 AZ, CA, HI, NV",0.880055639,-1.190776548
8/1/2020,CA,0.951999125,71.5,"Region 09 AZ, CA, HI, NV",-0.379844917,0.140165487
8/2/2020,CA,0.943976341,71,"Region 09 AZ, CA, HI, NV",-0.494428053,0.04405201
8/3/2020,CA,0.942180122,73.5,"Region 09 AZ, CA, HI, NV",-0.520082041,0.524619394
8/4/2020,CA,0.937708189,71.5,"Region 09 AZ, CA, HI, NV",-0.583951155,0.140165487
8/5/2020,CA,0.929777723,68.5,"Region 09 AZ, CA, HI, NV",-0.697215785,-0.436515374
8/6/2020,CA,0.924824828,69.5,"Region 09 AZ, CA, HI, NV",-0.767954102,-0.24428842
8/7/2020,CA,0.923169969,71.5,"Region 09 AZ, CA, HI, NV",-0.791589156,0.140165487
8/8/2020,CA,0.917963811,72.5,"Region 09 AZ, CA, HI, NV",-0.86594463,0.332392441
8/9/2020,CA,0.911420856,73,"Region 09 AZ, CA, HI, NV",-0.959392528,0.428505918
8/10/2020,CA,0.905599425,73,"Region 09 AZ, CA, HI, NV",-1.042535464,0.428505918
8/11/2020,CA,0.900446983,71,"Region 09 AZ, CA, HI, NV",-1.116123754,0.04405201
8/12/2020,CA,0.898519076,72,"Region 09 AZ, CA, HI, NV",-1.143658539,0.236278964
8/13/2020,CA,0.894444414,76.5,"Region 09 AZ, CA, HI, NV",-1.201853742,1.101300256
8/14/2020,CA,0.891340414,81,"Region 09 AZ, CA, HI, NV",-1.246185741,1.966321547
8/15/2020,CA,0.888733744,82.5,"Region 09 AZ, CA, HI, NV",-1.283414766,2.254661978
8/16/2020,CA,0.886445596,80.5,"Region 09 AZ, CA, HI, NV",-1.31609459,1.87020807
8/17/2020,CA,0.886652691,79,"Region 09 AZ, CA, HI, NV",-1.313136815,1.58186764
8/18/2020,CA,0.881657787,80,"Region 09 AZ, CA, HI, NV",-1.384475113,1.774094593
8/19/2020,CA,0.883494862,78.5,"Region 09 AZ, CA, HI, NV",-1.358237611,1.485754163
8/20/2020,CA,0.882157619,75.5,"Region 09 AZ, CA, HI, NV",-1.377336405,0.909073302
8/21/2020,CA,0.882015902,75.5,"Region 09 AZ, CA, HI, NV",-1.379360438,0.909073302
8/22/2020,CA,0.880643301,76,"Region 09 AZ, CA, HI, NV",-1.398964222,1.005186779
8/23/2020,CA,0.881652981,75,"Region 09 AZ, CA, HI, NV",-1.384543754,0.812959825
8/24/2020,CA,0.883423049,75,"Region 09 AZ, CA, HI, NV",-1.35926326,0.812959825
8/25/2020,CA,0.885112925,73.5,"Region 09 AZ, CA, HI, NV",-1.335128086,0.524619394
8/26/2020,CA,0.888385921,72,"Region 09 AZ, CA, HI, NV",-1.288382449,0.236278964
8/27/2020,CA,0.890327428,72,"Region 09 AZ, CA, HI, NV",-1.260653426,0.236278964
8/28/2020,CA,0.886555227,71,"Region 09 AZ, CA, HI, NV",-1.314528817,0.04405201
8/29/2020,CA,0.891091156,71,"Region 09 AZ, CA, HI, NV",-1.249745698,0.04405201
8/30/2020,CA,0.891506122,70.5,"Region 09 AZ, CA, HI, NV",-1.243819064,-0.052061467
8/31/2020,CA,0.896992454,71.5,"Region 09 AZ, CA, HI, NV",-1.165462084,0.140165487
9/1/2020,CA,0.899941839,70,"Region 09 AZ, CA, HI, NV",-1.12333833,-0.148174943
9/2/2020,CA,0.902465421,70,"Region 09 AZ, CA, HI, NV",-1.087295986,-0.148174943
9/3/2020,CA,0.907972396,70,"Region 09 AZ, CA, HI, NV",-1.008644179,-0.148174943
9/4/2020,CA,0.911639151,73,"Region 09 AZ, CA, HI, NV",-0.956274791,0.428505918
9/5/2020,CA,0.916750599,78,"Region 09 AZ, CA, HI, NV",-0.883271986,1.389640686
9/6/2020,CA,0.917557955,83.5,"Region 09 AZ, CA, HI, NV",-0.871741153,2.446888931
9/7/2020,CA,0.927088561,79.5,"Region 09 AZ, CA, HI, NV",-0.735622978,1.677981117
9/8/2020,CA,0.930693512,74,"Region 09 AZ, CA, HI, NV",-0.684136288,0.620732871
9/9/2020,CA,0.93609468,70.5,"Region 09 AZ, CA, HI, NV",-0.606995639,-0.052061467
9/10/2020,CA,0.94351889,67.5,"Region 09 AZ, CA, HI, NV",-0.500961467,-0.628742328
9/11/2020,CA,0.947024839,67.5,"Region 09 AZ, CA, HI, NV",-0.450888745,-0.628742328
9/12/2020,CA,0.953608656,68.5,"Region 09 AZ, CA, HI, NV",-0.356857248,-0.436515374
9/13/2020,CA,0.959276924,68.5,"Region 09 AZ, CA, HI, NV",-0.275901819,-0.436515374
9/14/2020,CA,0.960079124,69.5,"Region 09 AZ, CA, HI, NV",-0.264444625,-0.24428842
9/15/2020,CA,0.964880787,72,"Region 09 AZ, CA, HI, NV",-0.195866236,0.236278964
9/16/2020,CA,0.969220218,74.5,"Region 09 AZ, CA, HI, NV",-0.133889544,0.716846348
9/17/2020,CA,0.976574219,73,"Region 09 AZ, CA, HI, NV",-0.028858112,0.428505918
9/18/2020,CA,0.983726025,72.5,"Region 09 AZ, CA, HI, NV",0.073285527,0.332392441
9/19/2020,CA,0.985989912,70.5,"Region 09 AZ, CA, HI, NV",0.105618851,-0.052061467
9/20/2020,CA,0.993199672,70.5,"Region 09 AZ, CA, HI, NV",0.208590202,-0.052061467
9/21/2020,CA,0.99655033,71.5,"Region 09 AZ, CA, HI, NV",0.256445024,0.140165487
9/22/2020,CA,0.99903389,71.5,"Region 09 AZ, CA, HI, NV",0.291915764,0.140165487
9/23/2020,CA,0.999596636,72,"Region 09 AZ, CA, HI, NV",0.299953024,0.236278964
9/24/2020,CA,1.006139877,71,"Region 09 AZ, CA, HI, NV",0.393405007,0.04405201
9/25/2020,CA,1.014533128,69.5,"Region 09 AZ, CA, HI, NV",0.513279232,-0.24428842
9/26/2020,CA,1.022583909,70.5,"Region 09 AZ, CA, HI, NV",0.628262227,-0.052061467
9/27/2020,CA,1.025914706,74,"Region 09 AZ, CA, HI, NV",0.67583339,0.620732871
9/28/2020,CA,1.030510722,78,"Region 09 AZ, CA, HI, NV",0.741474684,1.389640686
9/29/2020,CA,1.034773579,75.5,"Region 09 AZ, CA, HI, NV",0.802357729,0.909073302
9/30/2020,CA,1.039801135,75,"Region 09 AZ, CA, HI, NV",0.874162371,0.812959825
10/1/2020,CA,1.045879621,75,"Region 09 AZ, CA, HI, NV",0.960976622,0.812959825
10/2/2020,CA,1.051255188,73.5,"Region 09 AZ, CA, HI, NV",1.037751632,0.524619394
10/3/2020,CA,1.051980915,72.5,"Region 09 AZ, CA, HI, NV",1.048116622,0.332392441
10/4/2020,CA,1.055978881,70.5,"Region 09 AZ, CA, HI, NV",1.105216436,-0.052061467
10/5/2020,CA,1.059705733,70,"Region 09 AZ, CA, HI, NV",1.158444142,-0.148174943
10/6/2020,CA,1.063843046,68.5,"Region 09 AZ, CA, HI, NV",1.217534141,-0.436515374
10/7/2020,CA,1.067622153,66,"Region 09 AZ, CA, HI, NV",1.271508164,-0.917082758
10/8/2020,CA,1.069828908,66,"Region 09 AZ, CA, HI, NV",1.303025516,-0.917082758
10/9/2020,CA,1.074462277,66,"Region 09 AZ, CA, HI, NV",1.369200294,-0.917082758
10/10/2020,CA,1.067706045,67,"Region 09 AZ, CA, HI, NV",1.272706328,-0.724855805
10/11/2020,CA,1.066594199,66.5,"Region 09 AZ, CA, HI, NV",1.256826703,-0.820969281
10/12/2020,CA,1.06538548,69.5,"Region 09 AZ, CA, HI, NV",1.239563517,-0.24428842
10/13/2020,CA,1.057589444,71,"Region 09 AZ, CA, HI, NV",1.128218845,0.04405201
10/14/2020,CA,1.06011679,72,"Region 09 AZ, CA, HI, NV",1.164314947,0.236278964
10/15/2020,CA,1.057020653,73,"Region 09 AZ, CA, HI, NV",1.120095249,0.428505918
10/16/2020,CA,1.053804518,73,"Region 09 AZ, CA, HI, NV",1.074161714,0.428505918
10/17/2020,CA,1.05533982,71,"Region 09 AZ, CA, HI, NV",1.096089229,0.04405201
10/18/2020,CA,1.055392346,70,"Region 09 AZ, CA, HI, NV",1.096839417,-0.148174943
10/19/2020,CA,1.052389956,68.5,"Region 09 AZ, CA, HI, NV",1.053958634,-0.436515374
10/20/2020,CA,1.053561307,68,"Region 09 AZ, CA, HI, NV",1.070688122,-0.532628851
10/21/2020,CA,1.051701363,67,"Region 09 AZ, CA, HI, NV",1.044124,-0.724855805
10/22/2020,CA,1.050950771,64.5,"Region 09 AZ, CA, HI, NV",1.033403882,-1.205423189
10/23/2020,CA,1.051164501,62,"Region 09 AZ, CA, HI, NV",1.03645642,-1.685990573
10/24/2020,CA,1.049107606,61.5,"Region 09 AZ, CA, HI, NV",1.007079401,-1.78210405
10/25/2020,CA,1.054675193,60.5,"Region 09 AZ, CA, HI, NV",1.086596883,-1.974331004
10/26/2020,CA,1.057537158,60.5,"Region 09 AZ, CA, HI, NV",1.127472085,-1.974331004
10/27/2020,CA,1.051759984,60.5,"Region 09 AZ, CA, HI, NV",1.044961237,-1.974331004
10/28/2020,CA,1.050790541,61,"Region 09 AZ, CA, HI, NV",1.031115443,-1.878217527
10/29/2020,CA,1.051557888,61,"Region 09 AZ, CA, HI, NV",1.042074859,-1.878217527
10/30/2020,CA,1.052224432,60,"Region 09 AZ, CA, HI, NV",1.051594584,-2.07044448
10/31/2020,CA,1.049020753,61,"Region 09 AZ, CA, HI, NV",1.005838948,-1.878217527
11/1/2020,CA,1.04939018,63.5,"Region 09 AZ, CA, HI, NV",1.011115184,-1.397650142
11/2/2020,CA,1.052172682,61.5,"Region 09 AZ, CA, HI, NV",1.050855479,-1.78210405
11/3/2020,CA,1.044547042,61.5,"Region 09 AZ, CA, HI, NV",0.94194444,-1.78210405
11/4/2020,CA,1.046080329,64,"Region 09 AZ, CA, HI, NV",0.963843177,-1.301536666
8/1/2020,CO,0.907700654,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-2.024667405,0.591105486
8/2/2020,CO,0.906417242,73,"Region 08 CO, MT, ND, SD, UT, WY",-2.037911578,0.558567569
8/3/2020,CO,0.912590435,72,"Region 08 CO, MT, ND, SD, UT, WY",-1.9742073,0.493491736
8/4/2020,CO,0.917882644,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.919594338,0.851408819
8/5/2020,CO,0.920100007,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.896712256,0.851408819
8/6/2020,CO,0.926493127,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.830738441,0.981560485
8/7/2020,CO,0.936378424,82,"Region 08 CO, MT, ND, SD, UT, WY",-1.728727099,1.144250068
8/8/2020,CO,0.943956631,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.650523776,0.981560485
8/9/2020,CO,0.952987412,80.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.557330613,1.046636318
8/10/2020,CO,0.965945523,76.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.42360936,0.786332985
8/11/2020,CO,0.972758474,80.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.353303098,1.046636318
8/12/2020,CO,0.981988101,78,"Region 08 CO, MT, ND, SD, UT, WY",-1.258057943,0.883946735
8/13/2020,CO,0.994850774,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.125321562,0.981560485
8/14/2020,CO,1.002719395,78.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.044121312,0.916484652
8/15/2020,CO,1.011723842,78.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.951199902,0.916484652
8/16/2020,CO,1.019716233,80,"Region 08 CO, MT, ND, SD, UT, WY",-0.868722407,1.014098402
8/17/2020,CO,1.030238059,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.760142402,0.981560485
8/18/2020,CO,1.036872999,80.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.691673125,1.046636318
8/19/2020,CO,1.046158384,80,"Region 08 CO, MT, ND, SD, UT, WY",-0.595852575,1.014098402
8/20/2020,CO,1.049945919,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.5567671,0.851408819
8/21/2020,CO,1.057564107,78,"Region 08 CO, MT, ND, SD, UT, WY",-0.478151193,0.883946735
8/22/2020,CO,1.06444358,81.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.407158457,1.111712152
8/23/2020,CO,1.069427017,80,"Region 08 CO, MT, ND, SD, UT, WY",-0.355731869,1.014098402
8/24/2020,CO,1.074285719,82.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.305592484,1.176787985
8/25/2020,CO,1.076824383,82,"Region 08 CO, MT, ND, SD, UT, WY",-0.279394735,1.144250068
8/26/2020,CO,1.076387702,81,"Region 08 CO, MT, ND, SD, UT, WY",-0.283901066,1.079174235
8/27/2020,CO,1.083132287,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.214300307,0.981560485
8/28/2020,CO,1.081844781,73,"Region 08 CO, MT, ND, SD, UT, WY",-0.227586728,0.558567569
8/29/2020,CO,1.082940349,68,"Region 08 CO, MT, ND, SD, UT, WY",-0.216281012,0.233188403
8/30/2020,CO,1.08360811,74,"Region 08 CO, MT, ND, SD, UT, WY",-0.209390051,0.623643402
8/31/2020,CO,1.08218359,66,"Region 08 CO, MT, ND, SD, UT, WY",-0.224090388,0.103036736
9/1/2020,CO,1.07238754,69,"Region 08 CO, MT, ND, SD, UT, WY",-0.325180746,0.298264236
9/2/2020,CO,1.071609717,73,"Region 08 CO, MT, ND, SD, UT, WY",-0.333207492,0.558567569
9/3/2020,CO,1.071053904,72,"Region 08 CO, MT, ND, SD, UT, WY",-0.338943205,0.493491736
9/4/2020,CO,1.068873152,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.36144748,0.591105486
9/5/2020,CO,1.061506053,80,"Region 08 CO, MT, ND, SD, UT, WY",-0.437472273,1.014098402
9/6/2020,CO,1.050931862,81.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.546592659,1.111712152
9/7/2020,CO,1.048369107,71.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.573039015,0.460953819
9/8/2020,CO,1.040180014,42.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.657546377,-1.426245346
